ISBN13;ID;RandomStr;Navn
9781406307627;618;Liste nr ;Liste nr  618
9781440309311;234;Liste nr ;Liste nr  234
9781455709779;709;Liste nr ;Liste nr  709
9781577315933;476;Liste nr ;Liste nr  476
9781591391111;719;Liste nr ;Liste nr  719
9781591396192;907;Liste nr ;Liste nr  907
9781847873293;163;Liste nr ;Liste nr  163
9781905825905;690;Liste nr ;Liste nr  690
9788702012590;949;Liste nr ;Liste nr  949
9788702014860;293;Liste nr ;Liste nr  293
9788702020410;984;Liste nr ;Liste nr  984
9788702032017;401;Liste nr ;Liste nr  401
9788702041866;509;Liste nr ;Liste nr  509
9788702049244;383;Liste nr ;Liste nr  383
9788702049268;829;Liste nr ;Liste nr  829
9788702053524;881;Liste nr ;Liste nr  881
9788702058239;422;Liste nr ;Liste nr  422
9788702073393;808;Liste nr ;Liste nr  808
9788702076790;422;Liste nr ;Liste nr  422
9788702102420;1009;Liste nr ;Liste nr  1009
9788702110265;150;Liste nr ;Liste nr  150
9788702110814;618;Liste nr ;Liste nr  618
9788702112429;135;Liste nr ;Liste nr  135
9788702124514;510;Liste nr ;Liste nr  510
9788702127775;89;Liste nr ;Liste nr  89
9788702140903;119;Liste nr ;Liste nr  119
9788702142945;569;Liste nr ;Liste nr  569
9788702151442;77;Liste nr ;Liste nr  77
9788702151459;666;Liste nr ;Liste nr  666
9788702162790;57;Liste nr ;Liste nr  57
9788711314623;491;Liste nr ;Liste nr  491
9788711347706;51;Liste nr ;Liste nr  51
9788711374382;451;Liste nr ;Liste nr  451
9788711391419;224;Liste nr ;Liste nr  224
9788711395721;22;Liste nr ;Liste nr  22
9788711398951;108;Liste nr ;Liste nr  108
9788712037392;486;Liste nr ;Liste nr  486
9788712047513;439;Liste nr ;Liste nr  439
9788712047537;120;Liste nr ;Liste nr  120
9788712047544;1075;Liste nr ;Liste nr  1075
9788713050505;960;Liste nr ;Liste nr  960
9788714298746;1171;Liste nr ;Liste nr  1171
9788717041318;1040;Liste nr ;Liste nr  1040
9788717042759;302;Liste nr ;Liste nr  302
9788717071063;35;Liste nr ;Liste nr  35
9788721009281;894;Liste nr ;Liste nr  894
9788721031756;190;Liste nr ;Liste nr  190
9788721036157;1070;Liste nr ;Liste nr  1070
9788740010121;697;Liste nr ;Liste nr  697
9788740017847;1063;Liste nr ;Liste nr  1063
9788741201672;779;Liste nr ;Liste nr  779
9788741253046;415;Liste nr ;Liste nr  415
9788741256108;1120;Liste nr ;Liste nr  1120
9788741258669;444;Liste nr ;Liste nr  444
9788750043386;275;Liste nr ;Liste nr  275
9788755912533;1180;Liste nr ;Liste nr  1180
9788756784443;504;Liste nr ;Liste nr  504
9788757017755;1083;Liste nr ;Liste nr  1083
9788757422337;1192;Liste nr ;Liste nr  1192
9788757425093;104;Liste nr ;Liste nr  104
9788757429466;424;Liste nr ;Liste nr  424
9788759315088;695;Liste nr ;Liste nr  695
9788759317129;1161;Liste nr ;Liste nr  1161
9788761934826;297;Liste nr ;Liste nr  297
9788762808812;205;Liste nr ;Liste nr  205
9788762809475;1029;Liste nr ;Liste nr  1029
9788762810372;463;Liste nr ;Liste nr  463
9788762811836;1196;Liste nr ;Liste nr  1196
9788762901285;115;Liste nr ;Liste nr  115
9788763813501;149;Liste nr ;Liste nr  149
9788763818124;908;Liste nr ;Liste nr  908
9788763824989;673;Liste nr ;Liste nr  673
9788763825894;278;Liste nr ;Liste nr  278
9788763826761;483;Liste nr ;Liste nr  483
9788763826884;1077;Liste nr ;Liste nr  1077
9788763827003;925;Liste nr ;Liste nr  925
9788763831628;1091;Liste nr ;Liste nr  1091
9788770415880;272;Liste nr ;Liste nr  272
9788770532785;607;Liste nr ;Liste nr  607
9788770537674;832;Liste nr ;Liste nr  832
9788770703611;874;Liste nr ;Liste nr  874
9788770704090;828;Liste nr ;Liste nr  828
9788770907088;1011;Liste nr ;Liste nr  1011
9788770909891;611;Liste nr ;Liste nr  611
9788771080483;379;Liste nr ;Liste nr  379
9788771084894;511;Liste nr ;Liste nr  511
9788771140811;720;Liste nr ;Liste nr  720
9788771180749;284;Liste nr ;Liste nr  284
9788771220360;437;Liste nr ;Liste nr  437
9788771480320;1086;Liste nr ;Liste nr  1086
9788771480603;764;Liste nr ;Liste nr  764
9788772813349;635;Liste nr ;Liste nr  635
9788772817231;516;Liste nr ;Liste nr  516
9788772891415;1023;Liste nr ;Liste nr  1023
9788776755102;29;Liste nr ;Liste nr  29
9788776911287;1114;Liste nr ;Liste nr  1114
9788777067440;53;Liste nr ;Liste nr  53
9788777068997;201;Liste nr ;Liste nr  201
9788777069550;202;Liste nr ;Liste nr  202
9788777495045;1174;Liste nr ;Liste nr  1174
9788777495977;536;Liste nr ;Liste nr  536
9788778437877;364;Liste nr ;Liste nr  364
9788778574411;648;Liste nr ;Liste nr  648
9788778575890;19;Liste nr ;Liste nr  19
9788778575913;235;Liste nr ;Liste nr  235
9788778684851;235;Liste nr ;Liste nr  235
9788778684868;794;Liste nr ;Liste nr  794
9788778878021;974;Liste nr ;Liste nr  974
9788778879738;763;Liste nr ;Liste nr  763
9788779344938;304;Liste nr ;Liste nr  304
9788779345775;1142;Liste nr ;Liste nr  1142
9788779558151;654;Liste nr ;Liste nr  654
9788787400954;915;Liste nr ;Liste nr  915
9788789412276;360;Liste nr ;Liste nr  360
9788790420703;1123;Liste nr ;Liste nr  1123
9788790827069;764;Liste nr ;Liste nr  764
9788791414350;933;Liste nr ;Liste nr  933
9788792487612;954;Liste nr ;Liste nr  954
9788792660282;1106;Liste nr ;Liste nr  1106
9788792711809;668;Liste nr ;Liste nr  668
9788792718600;940;Liste nr ;Liste nr  940
9788792718631;926;Liste nr ;Liste nr  926
9788792746634;388;Liste nr ;Liste nr  388
9788792884008;498;Liste nr ;Liste nr  498
9788793005471;636;Liste nr ;Liste nr  636
9788793068551;465;Liste nr ;Liste nr  465
9788799005246;811;Liste nr ;Liste nr  811
9788799141449;16;Liste nr ;Liste nr  16
9788799209392;279;Liste nr ;Liste nr  279
9788799266739;467;Liste nr ;Liste nr  467
9788799318001;1056;Liste nr ;Liste nr  1056
9788799393732;967;Liste nr ;Liste nr  967
9788799416523;1176;Liste nr ;Liste nr  1176
9788799483907;777;Liste nr ;Liste nr  777
9788799546428;604;Liste nr ;Liste nr  604
9780007204496;898;Liste nr ;Liste nr  898
9780061438295;515;Liste nr ;Liste nr  515
9780062114044;744;Liste nr ;Liste nr  744
9780071635233;395;Liste nr ;Liste nr  395
9780077161149;668;Liste nr ;Liste nr  668
9780099549482;1083;Liste nr ;Liste nr  1083
9780099579922;1174;Liste nr ;Liste nr  1174
9780099765219;648;Liste nr ;Liste nr  648
9780199556601;1048;Liste nr ;Liste nr  1048
9780199665990;746;Liste nr ;Liste nr  746
9780199694747;51;Liste nr ;Liste nr  51
9780273791935;109;Liste nr ;Liste nr  109
9780340733509;517;Liste nr ;Liste nr  517
9780385494229;283;Liste nr ;Liste nr  283
9780385530828;1119;Liste nr ;Liste nr  1119
9780399536892;359;Liste nr ;Liste nr  359
9780451191144;63;Liste nr ;Liste nr  63
9780525475064;69;Liste nr ;Liste nr  69
9780545162074;191;Liste nr ;Liste nr  191
9780552772563;472;Liste nr ;Liste nr  472
9780553573404;1186;Liste nr ;Liste nr  1186
9780575081437;468;Liste nr ;Liste nr  468
9780714843377;1133;Liste nr ;Liste nr  1133
9780743203043;474;Liste nr ;Liste nr  474
9780743471206;270;Liste nr ;Liste nr  270
9780761953333;1063;Liste nr ;Liste nr  1063
9780801669163;1012;Liste nr ;Liste nr  1012
9780980846904;346;Liste nr ;Liste nr  346
9781111345419;639;Liste nr ;Liste nr  639
9781118156315;315;Liste nr ;Liste nr  315
9781118249321;311;Liste nr ;Liste nr  311
9781250030955;436;Liste nr ;Liste nr  436
9781405099073;106;Liste nr ;Liste nr  106
9781435144583;133;Liste nr ;Liste nr  133
9781442416925;142;Liste nr ;Liste nr  142
9781442483729;581;Liste nr ;Liste nr  581
9781451697919;337;Liste nr ;Liste nr  337
9781471131509;832;Liste nr ;Liste nr  832
9781847874900;182;Liste nr ;Liste nr  182
9781847886361;246;Liste nr ;Liste nr  246
9781907360756;1072;Liste nr ;Liste nr  1072
9781934030196;754;Liste nr ;Liste nr  754
9781934030202;241;Liste nr ;Liste nr  241
9781935952701;668;Liste nr ;Liste nr  668
9783319038315;1042;Liste nr ;Liste nr  1042
9788700206366;270;Liste nr ;Liste nr  270
9788700465626;517;Liste nr ;Liste nr  517
9788701326513;446;Liste nr ;Liste nr  446
9788702031621;1146;Liste nr ;Liste nr  1146
9788702033847;340;Liste nr ;Liste nr  340
9788702036176;32;Liste nr ;Liste nr  32
9788702041859;475;Liste nr ;Liste nr  475
9788702044393;1011;Liste nr ;Liste nr  1011
9788702049251;967;Liste nr ;Liste nr  967
9788702058031;954;Liste nr ;Liste nr  954
9788702063011;1050;Liste nr ;Liste nr  1050
9788702071023;251;Liste nr ;Liste nr  251
9788702071986;1161;Liste nr ;Liste nr  1161
9788702073843;856;Liste nr ;Liste nr  856
9788702078961;439;Liste nr ;Liste nr  439
9788702079906;438;Liste nr ;Liste nr  438
9788702087680;959;Liste nr ;Liste nr  959
9788702087796;296;Liste nr ;Liste nr  296
9788702103243;414;Liste nr ;Liste nr  414
9788702110319;168;Liste nr ;Liste nr  168
9788702130966;1147;Liste nr ;Liste nr  1147
9788702137989;222;Liste nr ;Liste nr  222
9788702149425;1093;Liste nr ;Liste nr  1093
9788702152760;162;Liste nr ;Liste nr  162
9788711092262;1002;Liste nr ;Liste nr  1002
9788711342763;714;Liste nr ;Liste nr  714
9788711371909;12;Liste nr ;Liste nr  12
9788711374092;818;Liste nr ;Liste nr  818
9788711378168;190;Liste nr ;Liste nr  190
9788711408216;135;Liste nr ;Liste nr  135
9788711425848;161;Liste nr ;Liste nr  161
9788712045809;839;Liste nr ;Liste nr  839
9788714118921;376;Liste nr ;Liste nr  376
9788717038202;1119;Liste nr ;Liste nr  1119
9788717041929;753;Liste nr ;Liste nr  753
9788717042117;952;Liste nr ;Liste nr  952
9788717042858;1131;Liste nr ;Liste nr  1131
9788717043152;171;Liste nr ;Liste nr  171
9788721016753;44;Liste nr ;Liste nr  44
9788721029746;919;Liste nr ;Liste nr  919
9788721036997;880;Liste nr ;Liste nr  880
9788740010435;807;Liste nr ;Liste nr  807
9788741203256;873;Liste nr ;Liste nr  873
9788741228495;129;Liste nr ;Liste nr  129
9788741250434;655;Liste nr ;Liste nr  655
9788741250656;330;Liste nr ;Liste nr  330
9788741251356;212;Liste nr ;Liste nr  212
9788741253176;786;Liste nr ;Liste nr  786
9788741253619;1097;Liste nr ;Liste nr  1097
9788741255996;930;Liste nr ;Liste nr  930
9788741258508;456;Liste nr ;Liste nr  456
9788741881140;317;Liste nr ;Liste nr  317
9788750039686;708;Liste nr ;Liste nr  708
9788750040729;305;Liste nr ;Liste nr  305
9788750043188;1012;Liste nr ;Liste nr  1012
9788755911932;548;Liste nr ;Liste nr  548
9788756250610;476;Liste nr ;Liste nr  476
9788756250634;623;Liste nr ;Liste nr  623
9788756776493;539;Liste nr ;Liste nr  539
9788756776509;17;Liste nr ;Liste nr  17
9788756793827;156;Liste nr ;Liste nr  156
9788756797252;39;Liste nr ;Liste nr  39
9788757015997;398;Liste nr ;Liste nr  398
9788757432275;281;Liste nr ;Liste nr  281
9788759308394;193;Liste nr ;Liste nr  193
9788759314210;111;Liste nr ;Liste nr  111
9788761610102;1054;Liste nr ;Liste nr  1054
9788761928382;1;Liste nr ;Liste nr  1
9788761933027;1108;Liste nr ;Liste nr  1108
9788761934468;389;Liste nr ;Liste nr  389
9788762601819;306;Liste nr ;Liste nr  306
9788762812291;840;Liste nr ;Liste nr  840
9788762812338;1117;Liste nr ;Liste nr  1117
9788762812420;579;Liste nr ;Liste nr  579
9788763812603;754;Liste nr ;Liste nr  754
9788763817837;418;Liste nr ;Liste nr  418
9788763823586;514;Liste nr ;Liste nr  514
9788763826976;157;Liste nr ;Liste nr  157
9788763830843;961;Liste nr ;Liste nr  961
9788764109702;173;Liste nr ;Liste nr  173
9788770036542;856;Liste nr ;Liste nr  856
9788770532754;713;Liste nr ;Liste nr  713
9788770534697;219;Liste nr ;Liste nr  219
9788770550819;347;Liste nr ;Liste nr  347
9788770823876;731;Liste nr ;Liste nr  731
9788771050011;1123;Liste nr ;Liste nr  1123
9788771050196;336;Liste nr ;Liste nr  336
9788771054996;314;Liste nr ;Liste nr  314
9788771180572;277;Liste nr ;Liste nr  277
9788771180855;1135;Liste nr ;Liste nr  1135
9788771181388;345;Liste nr ;Liste nr  345
9788771182859;627;Liste nr ;Liste nr  627
9788771182880;50;Liste nr ;Liste nr  50
9788771183030;37;Liste nr ;Liste nr  37
9788771183092;512;Liste nr ;Liste nr  512
9788771183221;26;Liste nr ;Liste nr  26
9788771243437;492;Liste nr ;Liste nr  492
9788771280272;329;Liste nr ;Liste nr  329
9788771480078;186;Liste nr ;Liste nr  186
9788771510522;399;Liste nr ;Liste nr  399
9788771590319;61;Liste nr ;Liste nr  61
9788771591941;1074;Liste nr ;Liste nr  1074
9788772815787;659;Liste nr ;Liste nr  659
9788772816845;65;Liste nr ;Liste nr  65
9788772818115;138;Liste nr ;Liste nr  138
9788772818788;917;Liste nr ;Liste nr  917
9788772885476;678;Liste nr ;Liste nr  678
9788773209516;572;Liste nr ;Liste nr  572
9788774073826;956;Liste nr ;Liste nr  956
9788775179251;755;Liste nr ;Liste nr  755
9788775179428;647;Liste nr ;Liste nr  647
9788776756987;922;Liste nr ;Liste nr  922
9788776773038;154;Liste nr ;Liste nr  154
9788776830472;614;Liste nr ;Liste nr  614
9788776953171;633;Liste nr ;Liste nr  633
9788777064920;1144;Liste nr ;Liste nr  1144
9788777065842;40;Liste nr ;Liste nr  40
9788777398094;1122;Liste nr ;Liste nr  1122
9788777495809;896;Liste nr ;Liste nr  896
9788778421050;467;Liste nr ;Liste nr  467
9788778439383;269;Liste nr ;Liste nr  269
9788778439895;103;Liste nr ;Liste nr  103
9788778871381;215;Liste nr ;Liste nr  215
9788779007932;667;Liste nr ;Liste nr  667
9788779553545;272;Liste nr ;Liste nr  272
9788779963436;978;Liste nr ;Liste nr  978
9788790420444;136;Liste nr ;Liste nr  136
9788790420802;317;Liste nr ;Liste nr  317
9788790420819;355;Liste nr ;Liste nr  355
9788790828615;802;Liste nr ;Liste nr  802
9788791171437;173;Liste nr ;Liste nr  173
9788791171994;738;Liste nr ;Liste nr  738
9788791420092;93;Liste nr ;Liste nr  93
9788791679100;338;Liste nr ;Liste nr  338
9788791909016;420;Liste nr ;Liste nr  420
9788792098870;215;Liste nr ;Liste nr  215
9788792165374;302;Liste nr ;Liste nr  302
9788792718594;1112;Liste nr ;Liste nr  1112
9788792725318;1173;Liste nr ;Liste nr  1173
9788792746580;410;Liste nr ;Liste nr  410
9788792910028;245;Liste nr ;Liste nr  245
9788799166725;1025;Liste nr ;Liste nr  1025
9788799323951;331;Liste nr ;Liste nr  331
9788799418817;227;Liste nr ;Liste nr  227
9788799505883;887;Liste nr ;Liste nr  887
9788799538560;723;Liste nr ;Liste nr  723
9788799546473;67;Liste nr ;Liste nr  67
9788799582204;113;Liste nr ;Liste nr  113
9789063692889;311;Liste nr ;Liste nr  311
9780062252746;904;Liste nr ;Liste nr  904
9780071318310;1146;Liste nr ;Liste nr  1146
9780077122751;365;Liste nr ;Liste nr  365
9780131103627;555;Liste nr ;Liste nr  555
9780141019017;172;Liste nr ;Liste nr  172
9780273715368;134;Liste nr ;Liste nr  134
9780273763123;65;Liste nr ;Liste nr  65
9780321534040;960;Liste nr ;Liste nr  960
9780345536938;927;Liste nr ;Liste nr  927
9780375703768;531;Liste nr ;Liste nr  531
9780415443272;422;Liste nr ;Liste nr  422
9780470505861;323;Liste nr ;Liste nr  323
9780470710142;830;Liste nr ;Liste nr  830
9780470723371;205;Liste nr ;Liste nr  205
9780553588941;70;Liste nr ;Liste nr  70
9780553588958;881;Liste nr ;Liste nr  881
9780671797485;1059;Liste nr ;Liste nr  1059
9780702051845;600;Liste nr ;Liste nr  600
9780743297332;229;Liste nr ;Liste nr  229
9780749958794;1150;Liste nr ;Liste nr  1150
9781111527983;1012;Liste nr ;Liste nr  1012
9781118156308;654;Liste nr ;Liste nr  654
9781119941880;272;Liste nr ;Liste nr  272
9781292026169;239;Liste nr ;Liste nr  239
9781421558851;232;Liste nr ;Liste nr  232
9781452242569;709;Liste nr ;Liste nr  709
9781464125577;220;Liste nr ;Liste nr  220
9781577314806;124;Liste nr ;Liste nr  124
9781585424337;1023;Liste nr ;Liste nr  1023
9781907446788;21;Liste nr ;Liste nr  21
9783319038315;475;Liste nr ;Liste nr  475
9783866093065;818;Liste nr ;Liste nr  818
9788700222281;643;Liste nr ;Liste nr  643
9788700285644;185;Liste nr ;Liste nr  185
9788700318663;1073;Liste nr ;Liste nr  1073
9788700457188;127;Liste nr ;Liste nr  127
9788702024173;1143;Liste nr ;Liste nr  1143
9788702027013;546;Liste nr ;Liste nr  546
9788702027839;549;Liste nr ;Liste nr  549
9788702036206;1118;Liste nr ;Liste nr  1118
9788702053289;318;Liste nr ;Liste nr  318
9788702070699;791;Liste nr ;Liste nr  791
9788702070767;153;Liste nr ;Liste nr  153
9788702072662;628;Liste nr ;Liste nr  628
9788702075380;1060;Liste nr ;Liste nr  1060
9788702120011;70;Liste nr ;Liste nr  70
9788702130683;232;Liste nr ;Liste nr  232
9788702134179;111;Liste nr ;Liste nr  111
9788702146561;870;Liste nr ;Liste nr  870
9788702150063;835;Liste nr ;Liste nr  835
9788702150377;437;Liste nr ;Liste nr  437
9788702153279;851;Liste nr ;Liste nr  851
9788702154504;1096;Liste nr ;Liste nr  1096
9788702205343;771;Liste nr ;Liste nr  771
9788711353325;543;Liste nr ;Liste nr  543
9788711357941;579;Liste nr ;Liste nr  579
9788711385449;1166;Liste nr ;Liste nr  1166
9788711387139;1040;Liste nr ;Liste nr  1040
9788711399019;451;Liste nr ;Liste nr  451
9788711406397;20;Liste nr ;Liste nr  20
9788711420409;347;Liste nr ;Liste nr  347
9788717038820;1091;Liste nr ;Liste nr  1091
9788717041165;18;Liste nr ;Liste nr  18
9788717042063;729;Liste nr ;Liste nr  729
9788717043800;1185;Liste nr ;Liste nr  1185
9788721027124;1032;Liste nr ;Liste nr  1032
9788721030636;1084;Liste nr ;Liste nr  1084
9788721031268;129;Liste nr ;Liste nr  129
9788723035899;223;Liste nr ;Liste nr  223
9788741202051;85;Liste nr ;Liste nr  85
9788741203836;956;Liste nr ;Liste nr  956
9788741203843;304;Liste nr ;Liste nr  304
9788741225258;1081;Liste nr ;Liste nr  1081
9788741226088;1152;Liste nr ;Liste nr  1152
9788741251219;686;Liste nr ;Liste nr  686
9788741251455;293;Liste nr ;Liste nr  293
9788741253206;775;Liste nr ;Liste nr  775
9788741255507;591;Liste nr ;Liste nr  591
9788755912489;1193;Liste nr ;Liste nr  1193
9788757126013;619;Liste nr ;Liste nr  619
9788757127232;1115;Liste nr ;Liste nr  1115
9788757422955;800;Liste nr ;Liste nr  800
9788757427585;922;Liste nr ;Liste nr  922
9788757431179;932;Liste nr ;Liste nr  932
9788757432428;750;Liste nr ;Liste nr  750
9788759318072;668;Liste nr ;Liste nr  668
9788759320211;979;Liste nr ;Liste nr  979
9788761640192;128;Liste nr ;Liste nr  128
9788761934444;512;Liste nr ;Liste nr  512
9788762805903;907;Liste nr ;Liste nr  907
9788762811201;425;Liste nr ;Liste nr  425
9788762812185;1032;Liste nr ;Liste nr  1032
9788763816984;842;Liste nr ;Liste nr  842
9788763818377;421;Liste nr ;Liste nr  421
9788763829304;106;Liste nr ;Liste nr  106
9788763833868;640;Liste nr ;Liste nr  640
9788770533713;35;Liste nr ;Liste nr  35
9788770821254;549;Liste nr ;Liste nr  549
9788770907057;669;Liste nr ;Liste nr  669
9788771050325;41;Liste nr ;Liste nr  41
9788771054415;385;Liste nr ;Liste nr  385
9788771083385;135;Liste nr ;Liste nr  135
9788771120035;521;Liste nr ;Liste nr  521
9788771220223;1003;Liste nr ;Liste nr  1003
9788771372250;234;Liste nr ;Liste nr  234
9788771461619;296;Liste nr ;Liste nr  296
9788771480146;409;Liste nr ;Liste nr  409
9788771590234;678;Liste nr ;Liste nr  678
9788772813769;958;Liste nr ;Liste nr  958
9788772815152;856;Liste nr ;Liste nr  856
9788773949702;1109;Liste nr ;Liste nr  1109
9788774572022;184;Liste nr ;Liste nr  184
9788774574316;139;Liste nr ;Liste nr  139
9788774671596;916;Liste nr ;Liste nr  916
9788776757694;1133;Liste nr ;Liste nr  1133
